"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"Geography","Geographic Area Name","Estimate!!Households!!Total","Margin of Error!!Households!!Total","Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more","Estimate!!Households!!Median income (dollars)","Margin of Error!!Households!!Median income (dollars)","Estimate!!Households!!Mean income (dollars)","Margin of Error!!Households!!Mean income (dollars)","Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Families!!Total","Margin of Error!!Families!!Total","Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more","Estimate!!Families!!Median income (dollars)","Margin of Error!!Families!!Median income (dollars)","Estimate!!Families!!Mean income (dollars)","Margin of Error!!Families!!Mean income (dollars)","Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Married-couple families!!Total","Margin of Error!!Married-couple families!!Total","Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more","Estimate!!Married-couple families!!Median income (dollars)","Margin of Error!!Married-couple families!!Median income (dollars)","Estimate!!Married-couple families!!Mean income (dollars)","Margin of Error!!Married-couple families!!Mean income (dollars)","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Nonfamily households!!Total","Margin of Error!!Nonfamily households!!Total","Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more","Estimate!!Nonfamily households!!Median income (dollars)","Margin of Error!!Nonfamily households!!Median income (dollars)","Estimate!!Nonfamily households!!Mean income (dollars)","Margin of Error!!Nonfamily households!!Mean income (dollars)","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months",
"1400000US51035080100","Census Tract 801; Carroll County; Virginia","1537","206","1.6","1.4","6.8","3.9","5.5","3.1","8.1","3.7","19.3","6.2","19.1","7.1","15.3","8.2","20.3","7.7","2.1","2.9","1.8","2.0","59798","11019","69665","7491","40.3","(X)","(X)","(X)","(X)","(X)","1094","159","0.0","3.6","8.0","5.5","3.2","3.1","7.2","4.5","12.4","5.8","23.3","9.4","14.1","7.3","26.3","9.8","2.9","4.0","2.6","2.8","69236","8860","77441","9194","(X)","(X)","39.8","(X)","(X)","(X)","792","151","0.0","4.9","6.6","6.1","1.1","1.7","7.6","5.0","8.8","4.8","22.3","8.7","19.4","9.7","30.6","11.8","0.0","4.9","3.5","3.8","76228","11385","N","N","(X)","(X)","(X)","(X)","(X)","(X)","443","155","5.6","5.2","8.1","6.6","11.3","8.3","6.3","5.6","38.1","17.4","8.8","8.4","18.3","19.6","3.4","4.2","0.0","8.6","0.0","8.6","41875","11937","48058","10397","(X)","(X)","(X)","(X)","41.5","(X)",
"1400000US51035080200","Census Tract 802; Carroll County; Virginia","1777","266","3.5","3.6","5.0","3.2","11.0","7.1","15.8","7.8","13.7","5.5","25.2","7.5","12.3","7.5","10.6","5.3","2.9","2.6","0.0","2.2","50463","13646","57421","6686","39.9","(X)","(X)","(X)","(X)","(X)","1172","232","0.0","3.4","2.6","4.3","13.5","9.8","5.4","4.2","14.9","6.8","32.6","10.8","14.3","9.1","12.2","7.4","4.4","3.9","0.0","3.4","58654","9072","65888","8410","(X)","(X)","40.1","(X)","(X)","(X)","876","231","0.0","4.5","0.0","4.5","7.3","7.9","5.4","5.3","15.9","8.6","33.3","12.8","17.8","11.9","14.4","9.5","5.9","5.6","0.0","4.5","62976","10661","N","N","(X)","(X)","(X)","(X)","(X)","(X)","605","181","10.2","10.9","9.4","7.2","7.6","7.0","35.9","18.0","10.1","9.3","18.2","10.4","3.0","4.9","5.6","7.8","0.0","6.4","0.0","6.4","29419","1725","38667","8843","(X)","(X)","(X)","(X)","39.5","(X)",
"1400000US51035080300","Census Tract 803; Carroll County; Virginia","1922","314","14.2","6.9","3.7","3.4","11.3","7.4","17.2","8.8","15.4","5.8","12.2","6.0","10.4","6.6","11.2","6.9","2.5","2.3","1.9","2.3","39375","9646","64519","21067","34.0","(X)","(X)","(X)","(X)","(X)","1337","241","11.0","8.3","0.0","2.9","9.2","9.7","14.8","9.6","15.4","7.1","13.5","6.2","15.0","9.6","16.1","9.9","3.6","3.3","1.4","2.3","49745","13028","65965","12906","(X)","(X)","28.0","(X)","(X)","(X)","1051","256","3.6","4.6","0.0","3.7","8.0","11.7","11.5","10.0","14.8","7.9","16.2","7.7","19.0","12.1","20.5","12.4","4.6","4.1","1.8","3.0","63516","23878","N","N","(X)","(X)","(X)","(X)","(X)","(X)","585","222","23.9","16.2","12.3","10.4","13.7","9.5","22.7","17.2","15.4","12.9","9.1","12.0","0.0","6.6","0.0","6.6","0.0","6.6","2.9","4.9","25074","14243","60665","59190","(X)","(X)","(X)","(X)","47.7","(X)",
"1400000US51035080401","Census Tract 804.01; Carroll County; Virginia","1121","157","0.0","3.5","7.8","4.7","3.0","2.8","20.8","10.6","10.5","7.1","23.1","9.1","15.0","7.9","12.8","8.2","0.0","3.5","7.0","4.9","55985","5841","76092","16915","20.2","(X)","(X)","(X)","(X)","(X)","818","154","0.0","4.8","2.1","3.4","1.8","3.1","17.6","12.4","10.6","8.2","25.6","11.5","19.2","10.2","15.2","10.8","0.0","4.8","7.9","5.9","57917","23096","86005","21399","(X)","(X)","11.4","(X)","(X)","(X)","669","151","0.0","5.8","2.5","4.2","0.0","5.8","14.8","13.6","9.4","8.6","31.2","12.8","23.5","12.2","8.8","7.1","0.0","5.8","9.7","7.5","59896","22525","N","N","(X)","(X)","(X)","(X)","(X)","(X)","303","104","0.0","12.3","23.1","14.6","6.3","8.1","29.4","21.5","10.2","11.3","16.5","13.9","3.6","5.8","6.3","10.0","0.0","12.3","4.6","7.9","29363","11052","49251","21634","(X)","(X)","(X)","(X)","43.9","(X)",
"1400000US51035080402","Census Tract 804.02; Carroll County; Virginia","954","187","8.2","6.8","0.0","4.1","7.8","6.7","14.5","8.1","11.2","8.6","25.7","15.8","19.1","10.0","8.2","7.4","4.3","4.9","1.2","2.1","54698","15343","62469","12407","34.1","(X)","(X)","(X)","(X)","(X)","655","186","10.1","8.9","0.0","5.9","6.9","7.5","12.4","9.0","10.4","9.7","17.4","18.1","23.1","14.0","11.9","11.1","6.3","7.1","1.7","3.1","54354","40802","68798","17888","(X)","(X)","22.9","(X)","(X)","(X)","573","179","11.5","10.9","0.0","6.7","5.6","7.3","9.9","8.9","8.6","9.8","19.9","20.1","21.8","15.4","13.6","12.4","7.2","8.1","1.9","3.5","54766","45542","N","N","(X)","(X)","(X)","(X)","(X)","(X)","299","106","4.0","7.0","0.0","12.5","9.7","12.0","23.1","23.0","9.0","12.8","43.8","29.0","10.4","12.2","0.0","12.5","0.0","12.5","0.0","12.5","57404","37362","48105","10131","(X)","(X)","(X)","(X)","58.5","(X)",
"1400000US51035080501","Census Tract 805.01; Carroll County; Virginia","1223","263","0.0","3.2","5.9","4.9","22.2","12.6","17.4","10.2","14.8","10.0","6.4","4.6","9.6","9.0","19.3","10.0","0.0","3.2","4.5","4.1","45795","16723","63878","11562","22.9","(X)","(X)","(X)","(X)","(X)","744","156","4.2","6.9","0.0","5.2","2.2","3.5","19.1","12.9","22.7","14.3","8.5","6.8","9.5","9.0","29.6","15.7","0.0","5.2","4.3","5.1","60128","38922","76126","15033","(X)","(X)","21.2","(X)","(X)","(X)","552","146","0.0","7.0","0.0","7.0","2.9","4.8","14.3","13.8","18.8","13.5","9.2","8.3","9.1","11.3","39.9","19.3","0.0","7.0","5.8","7.1","96000","45699","N","N","(X)","(X)","(X)","(X)","(X)","(X)","479","222","0.0","8.0","15.0","12.7","46.8","23.0","14.8","16.2","2.5","4.4","3.1","5.1","9.6","14.0","3.3","4.2","0.0","8.0","4.8","7.6","24133","2687","43841","19352","(X)","(X)","(X)","(X)","25.5","(X)",
"1400000US51035080502","Census Tract 805.02; Carroll County; Virginia","962","162","4.5","4.8","6.7","5.8","10.2","6.8","18.4","10.9","7.2","7.0","23.8","12.8","8.2","5.2","21.1","12.5","0.0","4.1","0.0","4.1","54375","23477","59168","11538","45.2","(X)","(X)","(X)","(X)","(X)","569","121","2.1","4.8","3.9","6.0","2.6","4.5","12.1","11.2","9.7","10.1","26.7","16.1","13.9","9.1","29.0","16.8","0.0","6.8","0.0","6.8","66168","11413","72137","12107","(X)","(X)","36.0","(X)","(X)","(X)","442","117","0.0","8.6","1.6","3.2","0.0","8.6","6.8","7.5","12.4","13.0","24.0","13.4","17.9","11.8","37.3","20.9","0.0","8.6","0.0","8.6","87614","37843","N","N","(X)","(X)","(X)","(X)","(X)","(X)","393","158","7.9","10.0","10.7","11.4","21.1","14.0","27.5","17.7","3.6","7.3","19.6","18.0","0.0","9.7","9.7","15.4","0.0","9.7","0.0","9.7","29647","8777","40390","16414","(X)","(X)","(X)","(X)","58.5","(X)",
"1400000US51035080601","Census Tract 806.01; Carroll County; Virginia","769","89","5.5","4.1","4.0","3.5","4.4","3.1","16.1","5.9","18.2","7.5","13.0","5.0","22.5","8.0","12.5","5.5","0.7","1.1","3.1","2.6","53705","15167","66168","8086","37.3","(X)","(X)","(X)","(X)","(X)","482","77","6.0","9.4","0.0","8.0","1.0","1.9","16.8","7.1","14.3","7.2","16.2","8.2","28.2","9.7","13.5","6.3","1.0","1.7","2.9","2.6","71731","19813","72124","11753","(X)","(X)","35.3","(X)","(X)","(X)","426","69","0.0","9.0","0.0","9.0","1.2","2.2","19.0","7.9","15.3","7.8","17.1","8.9","30.3","9.7","12.7","6.4","1.2","1.9","3.3","2.9","73382","12110","N","N","(X)","(X)","(X)","(X)","(X)","(X)","287","69","14.6","10.2","10.8","9.4","10.1","7.9","15.0","10.1","14.6","10.6","7.7","6.4","14.6","13.7","9.1","10.3","0.0","13.0","3.5","5.5","34688","10353","51359","15459","(X)","(X)","(X)","(X)","40.8","(X)",
"1400000US51035080603","Census Tract 806.03; Carroll County; Virginia","1170","221","30.3","14.7","7.6","5.9","9.9","7.4","9.7","8.6","5.7","4.7","8.5","4.8","6.3","5.2","13.2","7.0","6.2","7.4","2.6","3.7","26838","18613","50732","15001","24.9","(X)","(X)","(X)","(X)","(X)","657","172","20.4","13.0","3.2","3.9","6.1","9.7","9.6","12.6","3.7","4.3","17.2","8.9","7.2","6.4","17.2","8.8","15.1","14.2","0.5","0.8","64750","31799","71899","19458","(X)","(X)","33.0","(X)","(X)","(X)","516","138","8.5","7.9","1.9","3.3","7.8","12.0","12.2","15.5","4.7","5.5","14.1","9.0","9.1","8.2","21.9","11.8","19.2","17.7","0.6","1.0","82955","45621","N","N","(X)","(X)","(X)","(X)","(X)","(X)","513","221","43.1","24.1","13.3","11.9","14.8","12.2","9.9","11.5","8.4","9.8","1.9","3.4","5.3","8.6","3.3","5.7","0.0","7.5","0.0","7.5","11557","11050","20458","11917","(X)","(X)","(X)","(X)","9.7","(X)",
"1400000US51035080604","Census Tract 806.04; Carroll County; Virginia","706","150","0.0","5.5","7.2","6.4","14.7","10.2","7.4","6.5","10.5","8.3","25.1","11.4","17.8","11.3","2.8","3.7","14.4","14.7","0.0","5.5","60122","15832","70124","18425","54.8","(X)","(X)","(X)","(X)","(X)","520","153","0.0","7.4","0.0","7.4","1.7","2.9","6.0","7.4","14.2","11.0","34.0","16.0","20.6","14.8","3.8","5.0","19.6","19.5","0.0","7.4","73826","16499","86448","20299","(X)","(X)","58.1","(X)","(X)","(X)","500","144","0.0","7.7","0.0","7.7","1.8","3.1","6.2","7.7","14.8","11.4","31.4","16.6","21.4","15.2","4.0","5.3","20.4","20.5","0.0","7.7","74205","14432","N","N","(X)","(X)","(X)","(X)","(X)","(X)","186","96","0.0","19.2","27.4","20.2","51.1","24.3","11.3","15.0","0.0","19.2","0.0","19.2","10.2","16.2","0.0","19.2","0.0","19.2","0.0","19.2","18693","833","24485","10221","(X)","(X)","(X)","(X)","45.7","(X)",
"1400000US51036600100","Census Tract 6001; Charles City County; Virginia","1147","97","8.6","3.3","4.4","2.7","8.9","4.1","3.7","2.1","9.6","3.9","14.5","3.9","17.3","4.6","20.6","4.2","5.4","2.5","6.9","2.3","75446","17778","90704","12817","36.8","(X)","(X)","(X)","(X)","(X)","666","81","6.8","4.0","3.3","3.7","5.1","3.1","2.3","2.2","7.4","3.7","17.1","4.5","17.6","4.4","25.4","5.5","4.1","2.3","11.1","3.7","90568","12487","110629","20743","(X)","(X)","43.1","(X)","(X)","(X)","448","73","5.8","4.8","0.0","8.5","4.2","3.7","0.0","8.5","4.5","2.9","15.2","5.5","23.2","6.4","27.5","7.0","5.6","3.4","14.1","5.1","95833","5992","N","N","(X)","(X)","(X)","(X)","(X)","(X)","481","86","11.2","6.2","7.3","4.6","12.9","8.2","6.9","4.4","17.0","9.0","13.5","6.5","17.5","9.2","10.6","5.4","2.1","2.2","1.0","1.4","47639","13076","54823","8605","(X)","(X)","(X)","(X)","28.1","(X)",
"1400000US51036600200","Census Tract 6002; Charles City County; Virginia","990","79","3.7","1.8","4.0","1.8","7.4","2.2","7.7","2.6","10.6","2.7","24.7","4.2","18.1","3.8","13.5","3.0","7.1","2.3","3.1","1.4","64130","4670","82753","9413","33.3","(X)","(X)","(X)","(X)","(X)","657","68","3.2","2.3","1.1","1.0","5.0","3.1","2.3","1.2","12.2","3.6","24.5","5.5","20.2","4.5","17.5","4.3","9.7","3.5","4.3","2.0","79479","9748","97654","14303","(X)","(X)","36.8","(X)","(X)","(X)","465","70","2.6","3.0","0.0","8.2","4.3","2.9","1.7","1.3","11.4","3.9","22.6","6.5","20.9","5.8","19.6","5.2","11.0","4.6","6.0","2.8","87639","12479","N","N","(X)","(X)","(X)","(X)","(X)","(X)","333","60","6.0","2.9","9.9","4.7","14.7","5.0","17.7","6.1","9.9","5.7","21.0","6.6","13.5","7.8","4.5","2.4","1.8","1.5","0.9","1.2","36719","8513","50919","7961","(X)","(X)","(X)","(X)","25.2","(X)",
"1400000US51036600300","Census Tract 6003; Charles City County; Virginia","768","80","8.6","4.7","5.6","3.9","6.8","4.0","6.5","3.9","15.1","6.4","17.6","5.9","10.7","5.5","15.6","6.0","7.8","4.6","5.7","3.2","62738","12328","82612","11413","40.9","(X)","(X)","(X)","(X)","(X)","422","66","5.5","5.0","0.7","1.3","1.4","1.6","5.5","4.6","10.0","7.2","12.6","6.3","15.9","7.9","26.8","10.0","13.3","7.6","8.5","5.3","94583","45292","108485","13557","(X)","(X)","53.8","(X)","(X)","(X)","324","61","4.9","5.5","0.0","11.6","1.9","2.1","3.1","3.5","4.0","4.1","9.6","6.7","16.4","9.1","31.8","12.0","17.3","9.5","11.1","6.6","136786","18246","N","N","(X)","(X)","(X)","(X)","(X)","(X)","346","76","12.4","7.5","11.6","8.0","13.3","8.8","7.8","7.3","21.4","11.3","23.7","9.6","5.2","5.3","1.2","2.1","1.2","2.0","2.3","3.6","42905","17482","50532","16406","(X)","(X)","(X)","(X)","25.1","(X)",
"1400000US51037930101","Census Tract 9301.01; Charlotte County; Virginia","1137","126","4.0","2.9","11.3","5.3","10.1","4.3","14.9","5.8","16.4","6.2","18.2","5.8","16.5","5.7","5.4","3.2","3.0","2.8","0.2","0.4","41481","4764","54735","7833","42.6","(X)","(X)","(X)","(X)","(X)","621","90","1.6","2.3","3.1","4.2","9.3","4.4","5.5","4.8","22.4","10.4","17.1","8.3","25.9","10.1","9.3","5.9","5.5","5.1","0.3","0.8","66250","16114","71553","13169","(X)","(X)","50.6","(X)","(X)","(X)","404","82","0.0","9.4","0.0","9.4","2.5","2.5","2.0","5.4","10.4","8.1","23.3","12.4","39.4","13.8","13.6","8.6","8.4","7.6","0.5","1.2","80833","6397","N","N","(X)","(X)","(X)","(X)","(X)","(X)","516","110","7.0","5.4","21.1","10.2","11.0","6.9","26.2","11.4","16.1","8.3","14.1","8.7","3.9","3.9","0.6","0.9","0.0","7.5","0.0","7.5","30917","5542","32666","4829","(X)","(X)","(X)","(X)","32.9","(X)",
"1400000US51037930102","Census Tract 9301.02; Charlotte County; Virginia","990","163","7.7","5.2","17.4","12.5","10.2","6.7","8.7","5.6","6.2","4.5","15.2","7.8","7.1","5.1","17.2","8.1","8.8","8.4","1.7","1.8","47429","19786","64893","15706","26.3","(X)","(X)","(X)","(X)","(X)","637","144","5.3","6.4","12.4","13.7","10.0","9.9","11.5","8.6","2.2","2.2","11.0","6.6","10.2","7.7","21.0","10.6","13.7","12.6","2.7","2.8","59770","45936","79643","21522","(X)","(X)","30.6","(X)","(X)","(X)","406","104","0.0","9.4","0.0","9.4","0.2","2.4","17.0","13.4","1.5","2.0","17.0","9.9","13.1","10.1","26.1","14.6","20.9","17.7","4.2","4.3","100962","29975","N","N","(X)","(X)","(X)","(X)","(X)","(X)","353","116","11.9","9.5","27.2","21.4","10.5","8.8","2.8","3.8","13.3","12.7","22.7","19.1","1.4","2.5","10.2","13.3","0.0","10.7","0.0","10.7","-","**","38132","12649","(X)","(X)","(X)","(X)","18.4","(X)",
"1400000US51037930200","Census Tract 9302; Charlotte County; Virginia","1076","129","6.0","4.2","2.5","3.2","14.3","5.9","7.5","3.9","7.4","3.4","17.0","6.2","17.8","6.6","22.7","10.2","3.4","3.5","1.3","1.5","71096","7194","71632","9471","30.9","(X)","(X)","(X)","(X)","(X)","770","133","4.8","5.1","2.2","4.0","4.5","5.0","6.0","4.4","6.6","3.6","20.5","8.5","17.3","8.3","31.7","13.9","4.8","4.9","1.6","2.2","82500","15599","84222","12327","(X)","(X)","29.5","(X)","(X)","(X)","540","109","0.0","7.1","0.0","7.1","3.0","6.5","4.3","4.1","4.6","3.7","22.4","11.0","19.4","10.0","37.2","16.1","6.9","6.7","2.2","3.1","89821","23188","N","N","(X)","(X)","(X)","(X)","(X)","(X)","306","83","9.2","9.2","3.3","3.9","38.9","13.8","14.7","10.1","9.5","7.5","7.5","5.4","16.3","14.4","0.0","12.2","0.0","12.2","0.7","1.1","24565","7300","38384","10905","(X)","(X)","(X)","(X)","34.3","(X)",
"1400000US51037930300","Census Tract 9303; Charlotte County; Virginia","1337","174","6.2","3.7","4.7","2.8","19.7","6.8","5.9","3.1","15.5","7.4","19.2","6.2","9.2","5.4","10.2","6.5","8.1","4.7","1.3","1.6","39630","21646","71177","18905","38.2","(X)","(X)","(X)","(X)","(X)","755","154","13.4","8.3","2.4","2.6","10.7","6.1","5.0","4.1","9.1","6.9","18.7","8.2","13.9","8.8","10.2","6.0","14.3","8.1","2.3","2.9","62261","11429","90940","32954","(X)","(X)","33.6","(X)","(X)","(X)","485","109","0.0","7.9","1.0","1.8","6.6","5.9","2.1","2.7","6.8","5.5","24.3","11.6","20.6","12.2","12.8","8.9","22.3","11.3","3.5","4.4","82625","13378","N","N","(X)","(X)","(X)","(X)","(X)","(X)","582","170","7.0","6.2","7.7","6.7","32.8","12.6","5.7","5.5","23.7","15.3","20.1","9.6","2.9","4.1","0.0","6.6","0.0","6.6","0.0","6.6","27188","16676","32666","4634","(X)","(X)","(X)","(X)","33.8","(X)",
