"ARREST_KEY","ARREST_DATE","PD_CD","PD_DESC","KY_CD","OFNS_DESC","LAW_CODE","LAW_CAT_CD","ARREST_BORO","ARREST_PRECINCT","JURISDICTION_CODE","AGE_GROUP","PERP_SEX","PERP_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","New Georeferenced Column"
289373829,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","B",46,0,"25-44","F","BLACK",1012460,252922,40.860842,-73.898013,"POINT (-73.898013 40.860842)"
289459158,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",25,2,"25-44","M","BLACK",1000866,232112,40.8037540790332,-73.9399817824316,"POINT (-73.93998178243157 40.8037540790332)"
289406598,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","B",41,0,"25-44","M","BLACK",1012227,238943,40.822476,-73.898915,"POINT (-73.898915 40.822476)"
289459662,2024-07-02,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1701501","F","M",14,0,"25-44","M","WHITE HISPANIC",987866,214721,40.7560352692758,-73.9869480991008,"POINT (-73.98694809910083 40.75603526927576)"
289459168,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","Q",106,0,"45-64","M","BLACK",1028604,187929,40.682389,-73.840079,"POINT (-73.840079 40.682389)"
289351544,2024-07-01,462,"UNAUTHORIZED USE VEHICLE 3",353,"UNAUTHORIZED USE OF A VEHICLE","PL 1650501","M","K",62,0,"25-44","M","WHITE HISPANIC",985311,167182,40.625553,-73.996174,"POINT (-73.996174 40.625553)"
289404103,2024-07-02,639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 240301B","M","K",75,0,"25-44","M","WHITE HISPANIC",1020916,189150,40.685776,-73.867793,"POINT (-73.867793 40.685776)"
289391111,2024-07-01,748,"CONTEMPT,CRIMINAL",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 2155003","M","B",43,0,"25-44","M","WHITE HISPANIC",1020183,239282,40.823378,-73.870168,"POINT (-73.870168 40.823378)"
289421440,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200508","F","Q",103,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1048803,198319,40.710782,-73.767152,"POINT (-73.767152 40.710782)"
289489142,2024-07-02,782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650101","M","B",45,0,"<18","M","BLACK",1031207,244546,40.8377726815529,-73.8303010307371,"POINT (-73.8303010307371 40.83777268155292)"
289455605,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","B",42,0,"18-24","M","BLACK",1009517,243117,40.8339391863622,-73.9086923164705,"POINT (-73.90869231647055 40.83393918636223)"
289459174,2024-07-02,115,"RECKLESS ENDANGERMENT 2",355,"OFFENSES AGAINST THE PERSON","PL 1202000","M","Q",110,1,"<18","M","BLACK HISPANIC",1027679,214505,40.7553364883584,-73.8432451995771,"POINT (-73.84324519957711 40.75533648835839)"
289416636,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",79,2,"<18","M","ASIAN / PACIFIC ISLANDER",1000180,193720,40.698381,-73.94255,"POINT (-73.94255 40.698381)"
289441031,2024-07-02,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,"OTHER STATE LAWS","RR 00000V0","V","K",70,1,"25-44","F","BLACK",998767,169858,40.6328855981799,-73.9476977854403,"POINT (-73.94769778544028 40.632885598179925)"
289413224,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",115,0,"25-44","M","WHITE HISPANIC",1022748,213239,40.751884,-73.86105,"POINT (-73.86105 40.751884)"
289377672,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",52,0,"25-44","M","WHITE HISPANIC",1017340,256885,40.871702,-73.880352,"POINT (-73.880352 40.871702)"
289449084,2024-07-02,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K",73,0,"25-44","M","WHITE HISPANIC",1008227,183789,40.671104,-73.913562,"POINT (-73.913562 40.671104)"
289387460,2024-07-01,106,"ASSAULT POLICE/PEACE OFFICER",106,"FELONY ASSAULT","PL 1200503","F","K",61,0,"18-24","F","WHITE HISPANIC",997089,157975,40.600274,-73.953765,"POINT (-73.953765 40.600274)"
289455607,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",62,0,"25-44","M","WHITE",986646,164417,40.6179627659733,-73.9913695610018,"POINT (-73.9913695610018 40.617962765973324)"
289395108,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",115,0,"18-24","M","WHITE HISPANIC",1018713,214945,40.756585,-73.875603,"POINT (-73.875603 40.756585)"
289449132,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",103,0,"25-44","F","WHITE HISPANIC",1041717,197008,40.7072398161698,-73.7927267255908,"POINT (-73.7927267255908 40.7072398161698)"
289459136,2024-07-02,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",48,0,"45-64","M","BLACK",1016874,245380,40.840127,-73.882095,"POINT (-73.882095 40.840127)"
289397856,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601502","F","B",52,0,"25-44","M","WHITE HISPANIC",1014199,254214,40.864383,-73.891722,"POINT (-73.891722 40.864383)"
289428020,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",9,0,"25-44","M","BLACK HISPANIC",986930,206924,40.734637,-73.990328,"POINT (-73.990328 40.734637)"
289359796,2024-07-01,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1450003","M","S",120,0,"25-44","M","BLACK",960352,172728,40.640743,-74.086108,"POINT (-74.086108 40.640743)"
289410482,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601503","F","M",18,0,"18-24","M","WHITE HISPANIC",988210,218129,40.76539,-73.985702,"POINT (-73.985702 40.76539)"
289459142,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","B",49,0,"25-44","F","BLACK",1024944,247744,40.846583,-73.852914,"POINT (-73.852914 40.846583)"
289407876,2024-07-02,49,"U.S. CODE UNCLASSIFIED",995,"FOR OTHER AUTHORITIES","FOA9000049","","B",42,0,"25-44","M","BLACK",1015321,241827,40.83038,-73.887723,"POINT (-73.887723 40.83038)"
289352375,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",52,1,"45-64","M","BLACK",1019444,245654,40.8408685285001,-73.8728057197075,"POINT (-73.87280571970754 40.84086852850009)"
289397857,2024-07-01,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","B",42,0,"25-44","M","WHITE HISPANIC",1016363,243168,40.834057,-73.88395,"POINT (-73.88395 40.834057)"
289428016,2024-07-02,782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650101","M","M",28,1,"25-44","M","BLACK HISPANIC",999342,233575,40.8077723446498,-73.945483292526,"POINT (-73.94548329252599 40.807772344649756)"
289449124,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",103,0,"25-44","F","WHITE HISPANIC",1041717,197008,40.7072398161698,-73.7927267255908,"POINT (-73.7927267255908 40.7072398161698)"
289380462,2024-07-01,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",40,2,"25-44","M","BLACK",1004934,235728,40.813672,-73.925275,"POINT (-73.925275 40.813672)"
289373951,2024-07-01,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","Q",109,0,"65+","M","WHITE HISPANIC",1032084,216954,40.762037,-73.827328,"POINT (-73.827328 40.762037)"
289416617,2024-07-02,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","B",46,1,"45-64","M","WHITE HISPANIC",1010256,248770,40.8494528668619,-73.9059998631517,"POINT (-73.90599986315169 40.84945286686186)"
289416641,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",84,0,"45-64","M","WHITE HISPANIC",988837,191028,40.691005,-73.983456,"POINT (-73.983456 40.691005)"
289458627,2024-07-02,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",101,0,"25-44","M","WHITE HISPANIC",1053648,158969,40.60274,-73.750081,"POINT (-73.750081 40.60274)"
289352382,2024-07-01,157,"RAPE 1",104,"RAPE","PL 1303501","F","K",69,0,"45-64","M","BLACK",1010541,175595,40.6486135510607,-73.9052572032302,"POINT (-73.9052572032302 40.6486135510607)"
289469691,2024-07-02,153,"RAPE 3",104,"RAPE","PL 1302502","F","K",75,0,"45-64","M","WHITE HISPANIC",1017036,183890,40.6713598203364,-73.8818110231735,"POINT (-73.8818110231735 40.6713598203364)"
289391109,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","B",40,0,"45-64","M","WHITE HISPANIC",1005040,234533,40.810391,-73.924895,"POINT (-73.924895 40.810391)"
289349527,2024-07-01,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K",60,0,"25-44","M","WHITE",988855,148916,40.5754147771303,-73.983423265908,"POINT (-73.98342326590799 40.57541477713034)"
289459431,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200512","F","B",42,0,"18-24","F","BLACK",1010948,243509,40.8350109026073,-73.9035195371688,"POINT (-73.90351953716879 40.8350109026073)"
289373978,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 160102A","F","S",120,0,"25-44","M","BLACK",962808,174275,40.644996,-74.077263,"POINT (-74.077263 40.644996)"
289446278,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","Q",105,0,"18-24","M","WHITE HISPANIC",1043923,181810,40.665503,-73.7849,"POINT (-73.7849 40.665503)"
289373880,2024-07-01,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",72,1,"45-64","M","BLACK",980275,174191,40.6447897607485,-74.0143237847515,"POINT (-74.01432378475148 40.64478976074851)"
289387462,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",60,14,"<18","M","BLACK",993584,152635,40.585621,-73.966393,"POINT (-73.966393 40.585621)"
289395096,2024-07-01,106,"ASSAULT POLICE/PEACE OFFICER",106,"FELONY ASSAULT","PL 1200503","F","M",14,1,"25-44","M","BLACK",985764,213806,40.7535327012632,-73.9945368920152,"POINT (-73.9945368920152 40.7535327012632)"
289458637,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553004","F","Q",109,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1037016,214085,40.7541329073744,-73.8095471585147,"POINT (-73.80954715851466 40.7541329073744)"
289373864,2024-07-01,707,"IMPERSONATION 2, PUBLIC SERVAN",340,"FRAUDS","PL 1902300","M","K",68,0,"45-64","M","ASIAN / PACIFIC ISLANDER",978015,171958,40.638659,-74.022462,"POINT (-74.022462 40.638659)"
289432171,2024-07-02,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1657200","F","M",5,0,"25-44","M","BLACK",983999,201116,40.718696,-74.000902,"POINT (-74.000902 40.718696)"
289449085,2024-07-02,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","K",79,0,"25-44","F","BLACK",999470,187078,40.680151,-73.945124,"POINT (-73.945124 40.680151)"
289421420,2024-07-02,105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211200","F","B",47,0,"18-24","M","WHITE",1026486,262591,40.887325,-73.847247,"POINT (-73.847247 40.887325)"
289373950,2024-07-01,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",103,0,"45-64","M","ASIAN / PACIFIC ISLANDER",1041773,196691,40.7063611016358,-73.7925260707234,"POINT (-73.79252607072337 40.70636110163582)"
289421431,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","M",30,0,"25-44","M","BLACK HISPANIC",999790,241169,40.8286232400477,-73.9438488369889,"POINT (-73.9438488369889 40.8286232400477)"
289455646,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",14,0,"18-24","M","BLACK HISPANIC",987111,212421,40.749725,-73.989674,"POINT (-73.989674 40.749725)"
289395107,2024-07-01,782,"WEAPONS, POSSESSION, ETC",236,"DANGEROUS WEAPONS","PL 2650101","M","Q",115,0,"25-44","M","WHITE HISPANIC",1016341,217829,40.7645084280845,-73.8841532195712,"POINT (-73.88415321957123 40.764508428084476)"
289452527,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601503","F","K",69,0,"<18","M","BLACK",1010576,175628,40.648698,-73.905128,"POINT (-73.905128 40.648698)"
289394613,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",43,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1023359,245104,40.839343,-73.858657,"POINT (-73.858657 40.839343)"
289424670,2024-07-02,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1450001","M","B",52,0,"18-24","M","BLACK HISPANIC",1017273,255924,40.869067,-73.8806,"POINT (-73.8806 40.869067)"
289416644,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601501","F","M",9,0,"25-44","M","BLACK",987633,203879,40.726278,-73.987794,"POINT (-73.987794 40.726278)"
289358732,2024-07-01,462,"UNAUTHORIZED USE VEHICLE 3",353,"UNAUTHORIZED USE OF A VEHICLE","PL 1650501","M","Q",107,0,"25-44","M","WHITE HISPANIC",1042516,200997,40.718176,-73.789809,"POINT (-73.789809 40.718176)"
289373921,2024-07-01,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553501","F","M",14,0,"45-64","M","BLACK",988788,212422,40.7497246719559,-73.9836217047389,"POINT (-73.98362170473887 40.74972467195594)"
289441019,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",40,0,"18-24","M","BLACK",1007939,237826,40.819422,-73.914412,"POINT (-73.914412 40.819422)"
289352394,2024-07-01,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","M",13,0,"<18","F","WHITE HISPANIC",989259,206536,40.733571,-73.981925,"POINT (-73.981925 40.733571)"
289397877,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200512","F","Q",107,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1034493,198486,40.7113322732081,-73.8187700964774,"POINT (-73.81877009647742 40.71133227320815)"
289441051,2024-07-02,49,"U.S. CODE UNCLASSIFIED",995,"FOR OTHER AUTHORITIES","FOA9000049","","M",1,0,"25-44","M","BLACK",982531,204757,40.728688,-74.006202,"POINT (-74.006202 40.728688)"
289373920,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",17,0,"65+","M","WHITE",992253,214996,40.756789,-73.97111,"POINT (-73.97111 40.756789)"
289449110,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","Q",107,0,"<18","M","BLACK",1034513,197590,40.7088728574772,-73.8187046442796,"POINT (-73.81870464427959 40.708872857477196)"
289373805,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",44,0,"25-44","M","BLACK",1005486,240131,40.825754,-73.923268,"POINT (-73.923268 40.825754)"
289424685,2024-07-02,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","M",28,0,"45-64","M","BLACK",999342,233575,40.8077723446498,-73.945483292526,"POINT (-73.94548329252599 40.807772344649756)"
289446246,2024-07-02,502,"CONTROLLED SUBSTANCE,POSSESS.",117,"DANGEROUS DRUGS","PL 2201613","F","K",75,0,"65+","M","BLACK",1012615,183981,40.6716166108025,-73.8977464991519,"POINT (-73.89774649915194 40.6716166108025)"
289380489,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",24,0,"18-24","M","WHITE HISPANIC",993574,228738,40.794507,-73.966322,"POINT (-73.966322 40.794507)"
289446285,2024-07-02,681,"CHILD, ENDANGERING WELFARE",233,"SEX CRIMES","PL 2601001","M","Q",103,0,"18-24","M","WHITE HISPANIC",1041717,197008,40.7072398161698,-73.7927267255908,"POINT (-73.7927267255908 40.7072398161698)"
289396998,2024-07-02,139,"MURDER,UNCLASSIFIED",101,"MURDER & NON-NEGL. MANSLAUGHTE","PL 1252501","F","M",25,0,"<18","M","BLACK",1000581,231070,40.800896,-73.941011,"POINT (-73.941011 40.800896)"
289419180,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","M",7,0,"65+","M","BLACK",988848,200323,40.716517,-73.983411,"POINT (-73.983411 40.716517)"
289432167,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",9,0,"45-64","F","WHITE",987996,204541,40.728094,-73.986483,"POINT (-73.986483 40.728094)"
289397873,2024-07-01,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","Q",110,0,"25-44","M","WHITE HISPANIC",1016436,211012,40.7457971682587,-73.8838429075004,"POINT (-73.8838429075004 40.74579716825866)"
289446224,2024-07-02,515,"CONTROLLED SUBSTANCE,SALE 3",117,"DANGEROUS DRUGS","PL 2203901","F","B",42,0,"25-44","M","BLACK",1009569,240494,40.826741,-73.908513,"POINT (-73.908513 40.826741)"
289406594,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",47,0,"18-24","F","BLACK",1029234,260845,40.882519,-73.83732,"POINT (-73.83732 40.882519)"
289352379,2024-07-01,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B",46,0,"18-24","M","BLACK",1008051,247302,40.8454298604875,-73.9139751641385,"POINT (-73.91397516413855 40.845429860487535)"
289359794,2024-07-01,792,"CRIMINAL POSSESSION WEAPON",118,"DANGEROUS WEAPONS","PL 265031B","F","M",30,0,"25-44","M","BLACK",997963,240371,40.8264277024325,-73.950450755588,"POINT (-73.95045075558801 40.82642770243247)"
289389383,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","M",1,0,"25-44","F","ASIAN / PACIFIC ISLANDER",984435,202468,40.722407,-73.999333,"POINT (-73.999333 40.722407)"
289432177,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553004","F","Q",112,0,"25-44","M","BLACK",1024428,201126,40.718632,-73.855058,"POINT (-73.855058 40.718632)"
289397007,2024-07-01,511,"CONTROLLED SUBSTANCE, POSSESSI",235,"DANGEROUS DRUGS","PL 2200300","M","S",120,0,"45-64","M","BLACK",951014,171254,40.6366668617632,-74.119750316242,"POINT (-74.119750316242 40.636666861763175)"
289391133,2024-07-01,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",103,0,"25-44","M","BLACK",1040860,193579,40.697828,-73.795844,"POINT (-73.795844 40.697828)"
289441068,2024-07-02,105,"STRANGULATION 1ST",106,"FELONY ASSAULT","PL 1211300","F","Q",103,0,"25-44","M","BLACK",1038397,190623,40.689727,-73.804749,"POINT (-73.804749 40.689727)"
289459660,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M",23,2,"25-44","M","BLACK",999004,228756,40.794548,-73.946714,"POINT (-73.946714 40.794548)"
289373928,2024-07-01,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","M",19,0,"25-44","M","BLACK",994296,218679,40.766896,-73.96373,"POINT (-73.96373 40.766896)"
289413239,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","Q",112,0,"25-44","M","WHITE HISPANIC",1027909,201919,40.720791,-73.842495,"POINT (-73.842495 40.720791)"
289377685,2024-07-01,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200501","F","M",32,0,"18-24","M","BLACK",999439,236537,40.815904,-73.945123,"POINT (-73.945123 40.815904)"
289387476,2024-07-01,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","M",14,0,"25-44","M","BLACK",987078,215157,40.7572322652581,-73.9897921905463,"POINT (-73.98979219054627 40.757232265258125)"
289416667,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553501","F","S",120,0,"25-44","M","ASIAN / PACIFIC ISLANDER",962808,174275,40.644996,-74.077263,"POINT (-74.077263 40.644996)"
289394623,2024-07-01,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1701501","F","K",67,0,"25-44","F","BLACK",1005192,180644,40.662479,-73.924516,"POINT (-73.924516 40.662479)"
289356138,2024-07-01,223,"BURGLARY,RESIDENCE,NIGHT",107,"BURGLARY","PL 1402502","F","B",41,0,"25-44","M","BLACK",1014989,235473,40.812944,-73.888952,"POINT (-73.888952 40.812944)"
289407879,2024-07-02,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1600500","F","K",60,0,"25-44","M","BLACK",990796,149587,40.577258,-73.976436,"POINT (-73.976436 40.577258)"
289356895,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",41,0,"25-44","M","WHITE HISPANIC",1015773,240835,40.8276556422759,-73.8860956746666,"POINT (-73.88609567466663 40.82765564227593)"
289389387,2024-07-01,750,"RESISTING ARREST",359,"OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","M",14,3,"25-44","M","BLACK",986881,214802,40.756259,-73.990501,"POINT (-73.990501 40.756259)"
289446218,2024-07-02,511,"CONTROLLED SUBSTANCE, POSSESSI",235,"DANGEROUS DRUGS","PL 2200300","M","B",46,0,"25-44","M","WHITE HISPANIC",1010564,249946,40.852682,-73.904879,"POINT (-73.904879 40.852682)"
289413200,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200511","F","B",46,2,"18-24","F","WHITE HISPANIC",1013072,251275,40.856322,-73.89581,"POINT (-73.89581 40.856322)"
289452538,2024-07-02,510,"CONTROLLED SUBSTANCE, INTENT T",117,"DANGEROUS DRUGS","PL 2200601","F","K",73,0,"18-24","M","BLACK",1010229,182554,40.6677071400485,-73.906353326269,"POINT (-73.90635332626901 40.66770714004847)"
289373981,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S",121,0,"45-64","M","BLACK",946884,170308,40.634056,-74.134623,"POINT (-74.134623 40.634056)"
289392896,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","Q",103,0,"25-44","F","BLACK HISPANIC",1041920,196748,40.706519,-73.791995,"POINT (-73.791995 40.706519)"
289449107,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553001","F","M",28,0,"25-44","M","BLACK",997439,233857,40.80855,-73.952355,"POINT (-73.952355 40.80855)"
289391132,2024-07-01,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,"MISCELLANEOUS PENAL LAW","PL 215510B","F","Q",102,0,"25-44","M","ASIAN / PACIFIC ISLANDER",1032255,191356,40.691775,-73.826891,"POINT (-73.826891 40.691775)"
289436196,2024-07-02,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","B",40,1,"45-64","M","WHITE HISPANIC",1004972,234410,40.8100527765834,-73.9251435208297,"POINT (-73.92514352082966 40.810052776583376)"
289384139,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K",69,0,"25-44","F","BLACK",1016427,172932,40.6412765194335,-73.8840572860934,"POINT (-73.88405728609335 40.64127651943351)"
